Name,Product_URL,Colors,Size,Image Url
Casual Regular Sleeves Checkered Women Multicolor Top,https://www.flipkart.com/tokyo-talkies-casual-checkered-women-multicolor-top/p/itmee85899c798fb?pid=TOPGC4J55XRM6YEH&lid=LSTTOPGC4J55XRM6YEH4UHYKV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_314&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=5cc067f4-b876-4b13-8993-f80602c918f2.TOPGC4J55XRM6YEH.SEARCH&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,[],"['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/7/9/j/xl-tttp006175-tokyo-talkies-original-imagc4j4re3xugny.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/q/u/c/xl-tttp006175-tokyo-talkies-original-imagc4j4ghbaz4pq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/c/p/e/xl-tttp006175-tokyo-talkies-original-imagc4j4nzfsrk8z.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/m/e/t/xl-tttp006175-tokyo-talkies-original-imagc4j4kwh5gehf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/j/o/d/xl-tttp006175-tokyo-talkies-original-imagc4j4ugdghuc3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0bbonk0/top/z/x/q/xl-tttp006175-tokyo-talkies-original-imagc4j4h8dbgeh9.jpeg?q=70']"
Casual Puff Sleeves Solid Women Black Top,https://www.flipkart.com/iuga-casual-solid-women-black-top/p/itm94aa0716b7c03?pid=TOPGPPMTEX3HC3FG&lid=LSTTOPGPPMTEX3HC3FGIAFWMF&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_315&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=5cc067f4-b876-4b13-8993-f80602c918f2.TOPGPPMTEX3HC3FG.SEARCH&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/b/p/m-top-162-iuga-original-imagppmsjttnzmtv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/s/w/z/m-top-162-iuga-original-imagppmsffjxc58h.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/h/r/a/m-top-162-iuga-original-imagppmsvkdhr63b.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/5/n/x/m-top-162-iuga-original-imagppms4vth6r47.jpeg?q=70']"
Casual Regular Sleeves Solid Women White Top,https://www.flipkart.com/style-prezone-casual-solid-women-white-top/p/itm3d5e623d6837b?pid=TOPGH9P8ZEF6Q4DS&lid=LSTTOPGH9P8ZEF6Q4DSDMKPP7&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_316&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=5cc067f4-b876-4b13-8993-f80602c918f2.TOPGH9P8ZEF6Q4DS.SEARCH&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,"['BLACK', 'BROWN', 'GREEN', 'LAVENDER', 'MAROON', 'PEACH', 'RED', 'SKY', 'WHITE']","['XS', 'S', 'M', 'L']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/v/z/l-coller-tops-style-prezone-original-imagjuvvegbddccw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/s/9/l-coller-tops-style-prezone-original-imagjuvvneffrmjn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/s/m/l-coller-tops-style-prezone-original-imagh9p8amhxhh8u.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/f/9/l-coller-tops-style-prezone-original-imagjuvvnba8wzcq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/l/e/n/l-coller-tops-style-prezone-original-imagjuvvdzemj7q7.jpeg?q=70']"
Casual Regular Sleeves Printed Women Purple Top,https://www.flipkart.com/nayo-casual-printed-women-purple-top/p/itmf857a9a3e2504?pid=TOPGFGSZXFB92UWC&lid=LSTTOPGFGSZXFB92UWCRB9LPE&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_317&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_EyJDJw7fOu_N_kuR-AbtyYzOXXLwQHKZ6ALn6hknR5w5WL93bUcz1sC49t1iqmg-_Ze7ZVItqWexEOkDHQbmJQ%3D%3D&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/r/s/e/xxl-ber3447-nayo-original-imagfgsnagzb5dd4.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/k/b/0/xxl-ber3447-nayo-original-imagfgsnwxmfsyzj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/w/f/j/xxl-ber3447-nayo-original-imagfgsngnxtbvhz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/u/z/u/xxl-ber3447-nayo-original-imagfgsnn9gweftn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/o/e/y/xxl-ber3447-nayo-original-imagfgsnhezsmrq3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/m/1/v/xxl-ber3447-nayo-original-imagfgsnuzxykfhe.jpeg?q=70']"
Casual Regular Sleeves Embroidered Women White Top,https://www.flipkart.com/nayo-casual-embroidered-women-white-top/p/itm6c301f9d56a57?pid=TOPGGZ62VXQXHTNR&lid=LSTTOPGGZ62VXQXHTNRQOT1HV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_318&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_EyJDJw7fOu_N_kuR-AbtyYzOXXLwQHKZ6ALn6hknR5zNq_Ti4tylgNWRwjMG0bOLY52wt6ffroZYrMHPGli50A%3D%3D&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/6/p/s/xl-hks0429-nayo-original-imaggz62xbrryk2g.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/l/z/xl-hks0429-nayo-original-imaggz628rsepz2j.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/5/5/f/xl-hks0429-nayo-original-imaggz627qjufaxu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/e/i/3/xl-hks0429-nayo-original-imaggz622yaxtzch.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/q/7/xl-hks0429-nayo-original-imaggz6282nwty6d.jpeg?q=70']"
Casual Flared Sleeves Solid Women Green Top,https://www.flipkart.com/sassafras-casual-flared-sleeve-solid-women-green-top/p/itm3e24462f0690b?pid=TOPFPYHQGZQGWYWF&lid=LSTTOPFPYHQGZQGWYWF8FBWII&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_319&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=5cc067f4-b876-4b13-8993-f80602c918f2.TOPFPYHQGZQGWYWF.SEARCH&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,"['Green', 'Mustard']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/b/n/xl-sftops4782-sassafras-original-imafpyv6ywkvhahy-bb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k6mibgw0/top/q/b/n/xs-sftops4782-sassafras-original-imafpyv6hgnvqxnb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k6mibgw0/top/q/b/n/xl-sftops4782-sassafras-original-imafpyv6kv9trgpg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k6mibgw0/top/q/b/n/xl-sftops4782-sassafras-original-imafpyv6uxmpyxdd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k6mibgw0/top/q/b/n/xs-sftops4782-sassafras-original-imafpyv6uxe49mze.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k6mibgw0/top/q/b/n/xs-sftops4782-sassafras-original-imafpyv6c2fkezg3.jpeg?q=70']"
Casual Puff Sleeves Solid Women Multicolor Top,https://www.flipkart.com/rajovati-casual-solid-women-multicolor-top/p/itmcbbd2dda7eac0?pid=TOPGH54ATMBWYUWY&lid=LSTTOPGH54ATMBWYUWYJEWWUC&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_8_320&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=5cc067f4-b876-4b13-8993-f80602c918f2.TOPGH54ATMBWYUWY.SEARCH&ppt=None&ppn=None&ssid=rth6wrg5og0000001692719578546&qH=26c2838b3aeb0a75,[],['M'],"['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/3/t/s-top117-rajovati-original-imagjxtuxz6jbu2w.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/p/w/p/m-1-top117-rajovati-original-imagsfyznjzx3ght.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/o/e/m-1-top117-rajovati-original-imagsfyzhz2rrwhg.jpeg?q=70']"
Casual Cap Sleeves Solid Women Yellow Top,https://www.flipkart.com/vkf-casual-solid-women-yellow-top/p/itm07c6bfce655fb?pid=TOPGSZ4TVUYXXUPF&lid=LSTTOPGSZ4TVUYXXUPFGMQ9CZ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_321&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF00XV3WpHst3aU-1SHTVDxrQJMYQf_f5-m39c6jArImrDA%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/j/s/m-vkf5004-vkf-original-imagsz2kxqpykbu6.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/3/j/j/m-vkf5004-vkf-original-imagsz2kfzhfhash.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/y/f/m-vkf5004-vkf-original-imagsz2kgyhzmtks.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/e/t/h/m-vkf5004-vkf-original-imagsz2k4ahcmzgh.jpeg?q=70']"
Casual Regular Sleeves Printed Women White Top,https://www.flipkart.com/fronlioz-casual-printed-women-white-top/p/itm3ea26cf8a6c04?pid=TOPGRCKWXV7WFFHQ&lid=LSTTOPGRCKWXV7WFFHQ6DUPEQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_322&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF03U-eRtUpbfyoozMESxhAJCpG75tKhFN2j4obm54wtI_g%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['White', 'White Cat', 'White Titali']","['M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/f/t/xxl-top-shirt-fronlioz-original-imagrckvwy3dm5fx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/h/b/xxl-top-shirt-fronlioz-original-imagrckvndfmhrzt.jpeg?q=70']"
Casual Regular Sleeves Printed Women Pink Top,https://www.flipkart.com/dhila-stylish-casual-printed-women-pink-top/p/itm944ca483dd95d?pid=TOPGRMJPRFSRSMGE&lid=LSTTOPGRMJPRFSRSMGEELGABR&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_323&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGRMJPRFSRSMGE.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/e/a/d/m-top-high-cloud-collection-original-imagrmfxzgt43h88.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/m/v/m-top-high-cloud-collection-original-imagrmfxgf8h9qzh.jpeg?q=70']"
Casual Regular Sleeves Printed Women Red Top,https://www.flipkart.com/pretty-loving-thing-casual-3-4-sleeve-printed-women-red-top/p/itm530aa158672fe?pid=TOPG27VAVGN9PU3C&lid=LSTTOPG27VAVGN9PU3CVKQRWK&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_324&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPG27VAVGN9PU3C.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Blue', 'Green', 'Red']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/t/y/s/s-plttp21red-pretty-loving-thing-original-imag4835hqndean9.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/5/u/o/s-plttp21red-pretty-loving-thing-original-imag4835sg93emzu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/m/n/q/s-plttp21red-pretty-loving-thing-original-imag4835ryhfqhzy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/z/o/m/s-plttp21red-pretty-loving-thing-original-imag4835gtfg5sej.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/x/k/o/s-plttp21red-pretty-loving-thing-original-imag4835ggzsey33.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/i/i/o/s-plttp21red-pretty-loving-thing-original-imag4835egz8vvwg.jpeg?q=70']"
Casual Regular Sleeves Embroidered Women Dark Blue Top,https://www.flipkart.com/dmp-fashion-casual-3-4-sleeve-embroidered-women-dark-blue-top/p/itmeafc813bd7c65?pid=TOPG2A5QGFSZHYBJ&lid=LSTTOPG2A5QGFSZHYBJUWSKUL&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_325&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPG2A5QGFSZHYBJ.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Brown', 'Dark Blue', 'Dark Green', 'Light Blue', 'Light Green']","['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']","['https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/t/m/w/s-dmp300-dmp-fashion-original-imag2a5qmkgfrgek.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/w/k/l/s-dmp300-dmp-fashion-original-imag2a5qu72x49ea.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/j/w/8/s-dmp300-dmp-fashion-original-imag2a5qnsddtvzn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/w/k/8/s-dmp300-dmp-fashion-original-imag2a5q9gudvphf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/5/h/b/s-dmp300-dmp-fashion-original-imag2a5qvbdpyybu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knni7ww0/top/r/o/g/s-dmp300-dmp-fashion-original-imag2a5qg3cpq2nf.jpeg?q=70']"
Casual Noodle Straps Checkered Women Blue Top,https://www.flipkart.com/tokyo-talkies-casual-checkered-women-blue-top/p/itm9c67259533be7?pid=TOPG6TQPGFA4PXBK&lid=LSTTOPG6TQPGFA4PXBK2WSRDV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_326&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPG6TQPGFA4PXBK.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/x/3/m/m-tttp004811-tokyo-talkies-original-imag6tqpag4zb2pu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/h/j/c/m-tttp004811-tokyo-talkies-original-imag6tqpw64axwjh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/o/g/b/m-tttp004811-tokyo-talkies-original-imag6tqpbgjxesjs.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/f/x/p/m-tttp004811-tokyo-talkies-original-imag6tqptg83junb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/d/o/j/m-tttp004811-tokyo-talkies-original-imag6tqptma3nbeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kthjy4w0/top/z/p/g/m-tttp004811-tokyo-talkies-original-imag6tqpfthd9yqe.jpeg?q=70']"
Casual Sleeveless Solid Women Purple Top,https://www.flipkart.com/q-rious-casual-solid-women-purple-top/p/itm166ac31097e56?pid=TOPGGBZ4XSQQYHJR&lid=LSTTOPGGBZ4XSQQYHJRY52PNI&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_327&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF02b8HHOq5Se9VlFMhsOw1M-Ndw6cJ1Ur58ACb0fEclPtw%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/n/v/xs-stop2-lavender-q-rious-original-imagjmz6nkyaf4uw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/0/6/l-stop2-lavender-q-rious-original-imagjmz6nntjbzaz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/w/7/xs-stop2-lavender-q-rious-original-imagjmz6hsye2xfu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/1/y/9/xs-stop2-lavender-q-rious-original-imagjmz64sgrdset.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/9/j/u/xs-stop2-lavender-q-rious-original-imagjmz68rnh8cvd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/7/g/2/xs-stop2-lavender-q-rious-original-imagjmz6eqhdeumw.jpeg?q=70']"
Casual Sleeveless Solid Women Black Top,https://www.flipkart.com/q-rious-casual-solid-women-black-top/p/itmb96864fe20025?pid=TOPG8QN52HUREVEB&lid=LSTTOPG8QN52HUREVEBHXVITU&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_328&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF02omU4YFuMtEdbo6JirE2RIidi9zKARF4FpeVIIV65Xkg%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/g/d/xs-stop2-black-q-rious-original-imagjmvwtydym5bk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/x/n/xs-stop2-black-q-rious-original-imagjmvw63mncccz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/q/d/xs-stop2-black-q-rious-original-imagjmvwn7pwbszn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/4/v/9/xs-stop2-black-q-rious-original-imagjmvwhxzrthyq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/m/t/xs-stop2-black-q-rious-original-imagjmvwg7tauzge.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/f/2/xs-stop2-black-q-rious-original-imagjmvwj9cz84f5.jpeg?q=70']"
Floral Print Rayon Women Kaftan,https://www.flipkart.com/fkube-floral-print-rayon-women-kaftan/p/itm407ef31d27616?pid=KAFFWG8M4EHJAFAH&lid=LSTKAFFWG8M4EHJAFAHBFG2WL&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_329&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.KAFFWG8M4EHJAFAH.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['BLUE1', 'Blue', 'GREY', 'White']",['Free'],"['https://rukminim2.flixcart.com/image/128/128/kpft18w0/kaftan/8/t/z/free-1233-s-fkube-original-imag3z7pjagnzkwp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kpft18w0/kaftan/x/t/1/free-1233-s-fkube-original-imag3z7pebp74w3v.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kpft18w0/kaftan/f/j/j/free-1233-s-fkube-original-imag3z7pytjstsvb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kpft18w0/kaftan/0/j/7/free-1233-s-fkube-original-imag3z7pzqeh7f3p.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kpft18w0/kaftan/e/e/v/free-1233-s-fkube-original-imag3z7p8qkyjwts.jpeg?q=70']"
Casual Cutout Solid Women Yellow Top,https://www.flipkart.com/silkova-casual-cutout-sleeve-solid-women-yellow-top/p/itmfgnr8gpphyjfn?pid=TOPFGNQ2P7GS6ZHJ&lid=LSTTOPFGNQ2P7GS6ZHJHWJ6HF&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_330&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPFGNQ2P7GS6ZHJ.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Blue', 'Red', 'Yellow']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/w/w/xxl-anshu34-anshu-fashions-original-imafgnjrqaudyhu9-bb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k52s58w0/top/x/w/w/s-anshu34-anshu-fashions-original-imafgnjqh2b4axm3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/jvv9zm80/top/v/a/z/l-fb01-silkova-original-imafgnjpx7mfw4m2.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k52s58w0/top/x/w/w/l-anshu34-anshu-fashions-original-imafgnjpuhxufzdu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k52s58w0/top/x/w/w/l-anshu34-anshu-fashions-original-imafgnjqug64xezj.jpeg?q=70']"
